x1__acf_first_min,x1__acf_timescale,x1__ami2,x1__ami_timescale,x1__centroid_freq,x1__dfa,x1__embedding_dist,x1__entropy_pairs,x1__forecast_error,x1__high_fluctuation,x1__low_freq_power,x1__mode_10,x1__mode_5,x1__outlier_timing_neg,x1__outlier_timing_pos,x1__periodicity,x1__rs_range,x1__stretch_decreasing,x1__stretch_high,x1__transition_matrix,x1__trev,x1__whiten_timescale,x2__acf_first_min,x2__acf_timescale,x2__ami2,x2__ami_timescale,x2__centroid_freq,x2__dfa,x2__embedding_dist,x2__entropy_pairs,x2__forecast_error,x2__high_fluctuation,x2__low_freq_power,x2__mode_10,x2__mode_5,x2__outlier_timing_neg,x2__outlier_timing_pos,x2__periodicity,x2__rs_range,x2__stretch_decreasing,x2__stretch_high,x2__transition_matrix,x2__trev,x2__whiten_timescale,x3__acf_first_min,x3__acf_timescale,x3__ami2,x3__ami_timescale,x3__centroid_freq,x3__dfa,x3__embedding_dist,x3__entropy_pairs,x3__forecast_error,x3__high_fluctuation,x3__low_freq_power,x3__mode_10,x3__mode_5,x3__outlier_timing_neg,x3__outlier_timing_pos,x3__periodicity,x3__rs_range,x3__stretch_decreasing,x3__stretch_high,x3__transition_matrix,x3__trev,x3__whiten_timescale,x4__acf_first_min,x4__acf_timescale,x4__ami2,x4__ami_timescale,x4__centroid_freq,x4__dfa,x4__embedding_dist,x4__entropy_pairs,x4__forecast_error,x4__high_fluctuation,x4__low_freq_power,x4__mode_10,x4__mode_5,x4__outlier_timing_neg,x4__outlier_timing_pos,x4__periodicity,x4__rs_range,x4__stretch_decreasing,x4__stretch_high,x4__transition_matrix,x4__trev,x4__whiten_timescale,y
6.0,1.9615921835381998,0.11880830336017736,4.0,0.5750428939621168,0.5609756097560976,0.1627061186909184,2.0438708656961975,0.954388907448198,0.9385474860335196,0.46633015951726564,0.019588664359145413,0.2791713505473312,-0.24444444444444446,0.3305555555555555,15.0,0.1951219512195122,6.0,20.0,0.0043598890210067385,0.1106478514187469,0.16666666666666666,5.0,1.3921532811150812,0.07120263658080644,4.0,0.45616990274809044,0.17073170731707318,0.14242942445749893,2.128279322643454,0.9614103408202515,0.9720670391061452,0.7117670855789844,0.38092647065314766,0.10250739958103727,-0.2833333333333333,0.06666666666666665,5.0,0.5365853658536586,5.0,10.0,0.014994232987312575,0.12942297602454286,0.1,2.0,1.2083460635931202,0.03362216678477107,1.0,0.3958579102500486,0.7317073170731707,0.1400938068551355,2.1211334562693613,1.064077461612454,0.9720670391061452,0.9572040116407031,-0.243032681866298,0.03821856019866554,-0.1166666666666667,0.36111111111111116,5.0,0.14634146341463414,5.0,12.0,0.017543859649122806,-0.42821532796271883,0.1111111111111111,5.0,1.7829342103786836,0.08146646175271063,4.0,0.5011023570644936,0.7317073170731707,0.11779291171577397,2.1316512189605117,0.9661462462527046,0.9720670391061452,0.5890486225481251,0.31740770887411895,0.602849012384622,0.4222222222222223,0.11111111111111116,6.0,0.1951219512195122,7.0,10.0,0.013774104683195593,0.07517854004800001,0.0625,3.0
6.0,1.9618639192989236,0.11703262543277226,4.0,0.5755303001802667,0.5609756097560976,0.1626542590220288,2.0438708656961975,0.9592368422512141,0.9385474860335196,0.46633015951726564,0.020207253286173232,0.2798084998048671,-0.25555555555555554,0.3194444444444444,15.0,0.21951219512195122,6.0,20.0,0.0043598890210067385,0.10445737990021653,0.16666666666666666,5.0,1.5678171015392477,0.07187296802038641,4.0,0.47301350792869296,0.3170731707317073,0.1408499534968567,2.1156643947973324,0.9773194589924991,0.9720670391061452,0.7117670855789844,0.4064265202511854,0.1233430391381829,-0.28888888888888886,0.07777777777777772,5.0,0.5609756097560976,5.0,10.0,0.013850415512465372,0.350891284363496,0.1111111111111111,2.0,1.2001735273817584,0.03243844872634272,1.0,0.39458242123314224,0.7317073170731707,0.13979663399478195,2.1242310204837,1.06640047733019,0.9720670391061452,0.9572040116407031,-0.24534106716261417,0.03617121199867479,-0.12777777777777777,0.3500000000000001,5.0,0.14634146341463414,5.0,12.0,0.0036934441366574325,-0.43164068571809555,0.1111111111111111,5.0,1.7850966563541775,0.07859761245467847,4.0,0.5021879360952224,0.14634146341463414,0.11788397699580688,2.13053387983893,0.9655366396848869,0.9776536312849162,0.5645049299419531,0.3192101197111219,0.6045281721215168,0.4111111111111112,0.10000000000000009,6.0,0.8536585365853658,7.0,10.0,0.0303030303030303,0.06651926542124578,0.0625,3.0
6.0,1.9544157347224296,0.11658077007044265,4.0,0.5736464361563217,0.5609756097560976,0.16264327680460494,2.044150311809017,0.9623110107622721,0.9385474860335196,0.46633015951726564,0.023145459372735155,0.28271245076167983,-0.2666666666666667,0.3111111111111111,15.0,0.24390243902439024,6.0,20.0,0.00792707094728498,0.10411722663668638,0.16666666666666666,5.0,1.6129112173436901,0.07238061181268338,4.0,0.4749605700262165,0.6585365853658537,0.12668768227991256,2.1197229653115515,0.9788879800018605,0.9720670391061452,0.6872233929728125,0.4050321296808401,0.12164578965717165,-0.30000000000000004,0.06666666666666665,5.0,0.5609756097560976,5.0,10.0,0.002770083102493075,0.34262070890788615,0.1111111111111111,2.0,1.200700840631325,0.03206264423920371,1.0,0.3947675351752185,0.7317073170731707,0.13937903728392093,2.122717560216832,1.0694509095029585,0.9720670391061452,0.9572040116407031,-0.2503244957654991,0.03182127654973965,-0.1333333333333333,0.3388888888888888,5.0,0.8292682926829268,5.0,12.0,0.02493074792243767,-0.4360237686666869,0.1111111111111111,5.0,1.7789891924756718,0.07987165387638485,4.0,0.495727584008968,0.7317073170731707,0.11962723295651578,2.1307594842068625,0.9669769739492292,0.9776536312849162,0.6135923151542969,0.30785817736396304,0.5911172958722446,0.3999999999999999,0.1166666666666667,6.0,0.14634146341463414,7.0,10.0,0.03856749311294766,0.13423922547331615,0.0625,3.0
7.0,1.9504367944353267,0.11658077007044265,4.0,0.5757145921819705,0.5365853658536586,0.16261005742407542,2.0438708656961975,0.9613366793761762,0.9385474860335196,0.46633015951726564,0.02185570524239422,0.2812655358222489,-0.2777777777777778,0.2972222222222223,14.0,0.5121951219512195,6.0,20.0,0.0019817677368212444,0.10806657669164342,0.16666666666666666,5.0,1.5338716351556023,0.07159328163276246,4.0,0.46476155915320827,0.8536585365853658,0.12801529344444762,2.1217565779324725,0.9881757601131891,0.9776536312849162,0.7117670855789844,0.3963728409748437,0.11475031399904267,-0.3111111111111111,0.05555555555555558,5.0,0.4634146341463415,5.0,10.0,0.01662049861495845,0.3793878247583133,0.1111111111111111,2.0,1.1936111329561088,0.032184513296245006,1.0,0.39410353560399763,0.7317073170731707,0.13975246674342184,2.1247421815548746,1.0671648752187826,0.9720670391061452,0.9572040116407031,-0.25581728572014706,0.025889381177741866,-0.1444444444444445,0.3277777777777777,5.0,0.8536585365853658,5.0,12.0,0.008310249307479225,-0.4298238150938962,0.1111111111111111,5.0,1.7832175943113746,0.07889514042548823,4.0,0.4968598286068867,0.14634146341463414,0.11767847255934771,2.13933891862177,0.9761647448807952,0.9776536312849162,0.6135923151542969,0.3015627407605195,0.5870364239155419,0.40555555555555545,0.12222222222222223,6.0,0.14634146341463414,7.0,10.0,0.005509641873278238,0.10638254132837868,0.0625,3.0
7.0,1.9437302391084608,0.11573701867023747,5.0,0.575958272494186,0.5609756097560976,0.16296860143512476,2.0438708656961975,0.9606312423868378,0.9385474860335196,0.46633015951726564,0.27753219794158124,0.27753219794158124,-0.28888888888888886,0.288888888888889,14.0,0.3170731707317073,6.0,20.0,0.0019817677368212444,0.1074366457268701,0.16666666666666666,4.0,1.4930208245768526,0.07215927270603512,3.0,0.453717424099168,0.4634146341463415,0.13346053165433033,2.1156862282691606,0.9875551312428766,0.9776536312849162,0.7117670855789844,0.3748469585099181,0.09919038850745188,-0.3222222222222222,0.0888888888888888,5.0,0.4634146341463415,5.0,10.0,0.006463527239150507,0.3705153563248037,0.1111111111111111,2.0,1.1960672479932617,0.032713970402650075,1.0,0.39442386410042124,0.8536585365853658,0.12238935971230777,2.124478122653661,1.0622076662241788,0.9720670391061452,0.9572040116407031,-0.2632763580863069,0.017856244082518513,-0.15555555555555556,0.31666666666666665,5.0,0.8536585365853658,5.0,12.0,0.017543859649122806,-0.4271576850346913,0.1111111111111111,5.0,1.7533538585764235,0.07638632103311116,4.0,0.49580831448398877,0.7317073170731707,0.11712120734587338,2.142132398661678,0.9776405641392927,0.9776536312849162,0.6135923151542969,0.2991879291946973,0.5852185194658006,0.3944444444444444,0.11111111111111116,6.0,0.14634146341463414,7.0,10.0,0.0303030303030303,0.10626437306837735,0.0625,3.0
7.0,1.9441005718781161,0.11712941004108099,5.0,0.5762264245457827,0.5365853658536586,0.16283214841765667,2.040802855019223,0.9604981635303993,0.9385474860335196,0.4908738521234375,0.022000070698844354,0.28116718768978965,-0.30000000000000004,0.2749999999999999,14.0,0.36585365853658536,6.0,20.0,0.0043598890210067385,0.10467748445747102,0.16666666666666666,5.0,1.5475513829289085,0.07262829721149985,3.0,0.4579321904638537,0.8536585365853658,0.1479704239790154,2.1110194994287257,0.9854905476941432,0.9776536312849162,0.7117670855789844,0.3656369392133756,0.0906166326450144,-0.3111111111111111,0.09722222222222232,5.0,0.5609756097560976,5.0,10.0,0.02031394275161588,0.3398189280379659,0.1111111111111111,2.0,1.1986319163835346,0.03176299030626295,1.0,0.3940043199659922,0.7317073170731707,0.12210651484356427,2.1203896340794515,1.0619312851328502,0.9720670391061452,0.9572040116407031,-0.26672395280858385,0.014669328147873584,-0.16666666666666663,0.3055555555555556,5.0,0.8292682926829268,5.0,12.0,0.012003693444136656,-0.4395303551592833,0.1111111111111111,5.0,1.7215550984425245,0.0799975509982842,4.0,0.48250420000680355,0.7804878048780488,0.11937364038218429,2.142132398661678,0.979688349679737,0.9776536312849162,0.6135923151542969,0.30445099031880973,0.5877601172361775,0.4111111111111112,0.08333333333333337,6.0,0.8536585365853658,7.0,10.0,0.013774104683195593,0.0843110063175745,0.0625,3.0
7.0,1.9466135397831785,0.11712941004108099,5.0,0.576755409469851,0.5609756097560976,0.16285097184889402,2.040802855019223,0.9607311334766372,0.9385474860335196,0.46633015951726564,0.020990915660340503,0.28018568544475175,-0.3111111111111111,0.26388888888888884,14.0,0.36585365853658536,6.0,20.0,0.0043598890210067385,0.10476829784767606,0.16666666666666666,5.0,1.5734310519167383,0.07176060914479052,4.0,0.46406118042223987,0.4634146341463415,0.13347317070953213,2.103308884391608,0.9841871714959775,0.9776536312849162,0.6872233929728125,0.3577464069049221,0.08226275129721006,-0.3055555555555556,0.0888888888888888,5.0,0.5609756097560976,5.0,10.0,0.028624192059095104,0.3407996129109287,0.1111111111111111,2.0,1.2076569096882732,0.03171035159720757,1.0,0.39611308392639943,0.8536585365853658,0.14040815613433658,2.1160283485779763,1.0628149701548628,0.9664804469273743,0.9572040116407031,-0.26418592034138455,0.017369619338356346,-0.1777777777777778,0.2944444444444445,5.0,0.14634146341463414,5.0,12.0,0.02031394275161588,-0.398179477358446,0.1111111111111111,5.0,1.7569533491234521,0.08090834764662756,4.0,0.48432516550202936,0.7317073170731707,0.1193851221035658,2.1383501900031776,0.9796522011483221,0.9776536312849162,0.6135923151542969,0.30446488877911837,0.5877699845117408,0.3999999999999999,0.07222222222222219,6.0,0.8536585365853658,7.0,10.0,0.013774104683195594,0.08761992463401529,0.0625,3.0
7.0,1.9476988553484822,0.11658077007044265,5.0,0.57869058665275,0.5365853658536586,0.1632720879594462,2.035668112907223,0.9617563729083922,0.9385474860335196,0.46633015951726564,0.02402632950668049,0.28277791964345433,-0.3222222222222222,0.25277777777777777,14.0,0.36585365853658536,6.0,20.0,0.005548949663099485,0.09669074916632368,0.16666666666666666,5.0,1.5647744776845371,0.07240234746395177,4.0,0.4621255698464402,0.8536585365853658,0.1476035062645798,2.109122763088595,0.9870369281247499,0.9776536312849162,0.7117670855789844,0.35710793342708613,0.0815026648831314,-0.30000000000000004,0.07777777777777772,5.0,0.5121951219512195,5.0,10.0,0.009233610341643581,0.33490262110498714,0.1111111111111111,2.0,1.222194099104391,0.03131369901602309,1.0,0.393494588905754,0.7317073170731707,0.13898734904165905,2.1079047122257846,1.0658702499499482,0.9664804469273743,0.9572040116407031,-0.2722329273361548,0.011026350693402298,-0.12222222222222223,0.28333333333333344,5.0,0.14634146341463414,5.0,12.0,0.0027700831024930752,-0.4420675982581786,0.1111111111111111,5.0,1.742302627723236,0.07982987991855262,4.0,0.4833249785320087,0.14634146341463414,0.11936877127931302,2.1386995796892996,0.9787871513089891,0.9776536312849162,0.6135923151542969,0.3038909727675567,0.5871665378504693,0.38888888888888884,0.061111111111111116,6.0,0.8536585365853658,7.0,10.0,0.0303030303030303,0.09239540070989355,0.0625,3.0
7.0,1.9311417401730806,0.11412977891460879,5.0,0.5778445374821582,0.5609756097560976,0.16450949437017376,2.0321654530385143,0.9583913073836531,0.9385474860335196,0.46633015951726564,0.03564297740699773,0.29317753602053354,-0.33333333333333337,0.24444444444444446,14.0,0.36585365853658536,6.0,20.0,0.006738010305192232,0.0940596349491837,0.16666666666666666,5.0,1.606028970152677,0.07509949664503442,4.0,0.46728535161615065,0.43902439024390244,0.14735261060516602,2.1113290724282585,0.9882046227611645,0.9776536312849162,0.6872233929728125,0.35224038035195626,0.07628859386962006,-0.3055555555555556,0.07777777777777772,5.0,0.5121951219512195,5.0,10.0,0.012003693444136656,0.3179229724522112,0.1111111111111111,2.0,1.2228098480594283,0.029411173855760815,1.0,0.3948748209750966,0.8536585365853658,0.13930087126560056,2.1046740199104876,1.066394293373395,0.9664804469273743,0.9572040116407031,-0.2737876687640013,0.009208957732485645,-0.1333333333333333,0.27222222222222214,5.0,0.14634146341463414,5.0,12.0,0.012003693444136657,-0.42699034799819124,0.1111111111111111,5.0,1.7576814160883028,0.07912661377042887,4.0,0.483872016807942,0.7317073170731707,0.11921229711438386,2.1396330856881725,0.9838295961292431,0.9776536312849162,0.6135923151542969,0.30588274182959374,0.5894340440353134,0.37777777777777777,0.050000000000000044,6.0,0.8536585365853658,7.0,10.0,0.013774104683195593,0.09400272727084778,0.0625,3.0
7.0,1.942225237548912,0.11588860454421332,5.0,0.5796154167227898,0.5365853658536586,0.164624552989598,2.021711385395487,0.9565231778476211,0.9385474860335196,0.46633015951726564,0.040735556402751394,0.29813896986135746,-0.34444444444444444,0.22777777777777786,14.0,0.36585365853658536,6.0,20.0,0.0007927070947284977,0.0977899022868303,0.16666666666666666,5.0,1.5777502506974816,0.07126597825168937,4.0,0.4631460271509891,0.8536585365853658,0.1461304274649647,2.1134186571242557,0.9829102611700825,0.9776536312849162,0.7117670855789844,0.3612424560080636,0.08522990640549621,-0.3111111111111111,0.10555555555555562,5.0,0.5853658536585366,5.0,10.0,0.014994232987312572,0.31025576652184134,0.1,2.0,1.2049837405796577,0.029440847509632453,1.0,0.39134938756653836,0.7317073170731707,0.13892472812783535,2.1165464310031923,1.0623573880760782,0.9664804469273743,0.9572040116407031,-0.2779145528829119,0.005541129852599802,-0.09999999999999998,0.26111111111111107,5.0,0.17073170731707318,5.0,12.0,0.017543859649122806,-0.4223823773359781,0.1111111111111111,5.0,1.7490668867055508,0.07867456619433923,4.0,0.4853577597327143,0.14634146341463414,0.11941962860759776,2.1440226392468897,0.9833279939836042,0.9776536312849162,0.6135923151542969,0.3093130729440321,0.5926323377843836,0.3666666666666667,0.03888888888888886,6.0,0.14634146341463414,7.0,10.0,0.013774104683195593,0.0972256897012419,0.0625,3.0
10.0,1.929744059862228,0.118080027994313,5.0,0.5772842563247882,0.5609756097560976,0.1647106091006714,2.029914138184462,0.9594577973968988,0.9385474860335196,0.46633015951726564,0.039880686402699705,0.2971724528545825,-0.3555555555555555,0.21666666666666656,14.0,0.36585365853658536,6.0,20.0,0.003170828378913991,0.10964355560413065,0.16666666666666666,5.0,1.612646876629218,0.074971781310927,4.0,0.4687827312969881,0.43902439024390244,0.1444252846120086,2.1111212391754366,0.9799701352399757,0.9776536312849162,0.6872233929728125,0.37612999526002433,0.09882129674918816,-0.3222222222222222,0.10000000000000009,5.0,0.4146341463414634,5.0,10.0,0.018229166666666664,0.3174704328311466,0.09090909090909091,2.0,1.2010849732356714,0.026856309687168255,1.0,0.39142443921225334,0.8536585365853658,0.13632892977283875,2.11946418288633,1.07373672638852,0.9664804469273743,0.9572040116407031,-0.2885715861394891,-0.002274505401314686,0.05555555555555558,0.25,4.0,0.8536585365853658,5.0,12.0,0.009233610341643581,-0.4403591227554551,0.1111111111111111,5.0,1.725784989294576,0.08025494355130627,4.0,0.4770646823372852,0.7317073170731707,0.14974143475840168,2.138196265416969,0.9847021336119697,0.9776536312849162,0.6135923151542969,0.2936933775267103,0.5759555661406326,0.3666666666666667,0.06944444444444442,6.0,0.8536585365853658,7.0,10.0,0.01020408163265306,0.13748890767384495,0.08333333333333333,3.0
4.0,1.8950045292068523,0.11272486314819674,3.0,0.5709000518699952,0.5365853658536586,0.165849271261118,2.030180267014512,0.9621452408205742,0.9385474860335196,0.4908738521234375,0.02981946419878656,0.2859187103328933,-0.3666666666666667,0.21111111111111103,14.0,0.24390243902439024,6.0,20.0,0.0043598890210067385,0.11072539898500713,0.16666666666666666,5.0,1.6704324685690308,0.08286872292791203,4.0,0.4756473928730199,0.8536585365853658,0.14483675847078917,2.1102370999132196,0.9796560494385047,0.9776536312849162,0.6626797003666406,0.3855089877770508,0.10856640092351033,-0.3277777777777777,0.10000000000000009,5.0,0.4146341463414634,5.0,10.0,0.033854166666666664,0.3300742866223452,0.09090909090909091,2.0,1.2103088844029748,0.026202656058149615,1.0,0.392893130484716,0.7317073170731707,0.13606102160175962,2.119796732451058,1.07221791459277,0.9664804469273743,0.9572040116407031,-0.2927539322209771,-0.0057242138470166015,0.04444444444444451,0.23888888888888893,4.0,0.8536585365853658,5.0,12.0,0.019390581717451522,-0.45568548296195904,0.1111111111111111,5.0,1.723386374101493,0.07951955711778755,4.0,0.47747667418107814,0.8536585365853658,0.1498067675951978,2.1380635061835753,0.9827938815422961,0.9776536312849162,0.6135923151542969,0.2918738322008092,0.5739670333042792,0.3555555555555556,0.07777777777777772,6.0,0.8536585365853658,7.0,10.0,0.02040816326530612,0.134553638460216,0.08333333333333333,3.0
4.0,1.8792708145998116,0.10892846632074032,3.0,0.5668988964741215,0.5609756097560976,0.16562045958587676,2.0400740387610865,0.9599342839270422,0.9385474860335196,0.4908738521234375,0.026096232973431333,0.28245003395225154,-0.37777777777777777,0.19999999999999996,14.0,0.1951219512195122,6.0,20.0,0.005548949663099485,0.10130138044995345,0.16666666666666666,5.0,1.6678925074432855,0.08462695740920634,4.0,0.48216494511888913,0.24390243902439024,0.15557879538172423,2.1102370999132196,0.9715857698845602,0.9776536312849162,0.6626797003666406,0.389600867394581,0.11608903909607338,-0.23888888888888893,0.0888888888888888,5.0,0.4146341463414634,5.0,10.0,0.010330578512396695,0.309582948177714,0.125,2.0,1.203169812889001,0.026202656058149615,1.0,0.39082713318075024,0.8536585365853658,0.14382520068216478,2.1215419076762814,1.073600671343496,0.9664804469273743,0.9572040116407031,-0.29525068371577046,-0.00864246817978187,0.03333333333333344,0.22777777777777786,4.0,0.8536585365853658,5.0,12.0,0.004613610149942331,-0.44111902179412904,0.1,5.0,1.7090959911144354,0.07845042905476547,4.0,0.47605454696610106,0.14634146341463414,0.14978347708222486,2.1402404305883893,0.9852694097304295,0.9776536312849162,0.6135923151542969,0.2917630828422706,0.5738808650148106,0.34444444444444455,0.06666666666666665,6.0,0.8536585365853658,7.0,10.0,0.025510204081632654,0.12223065770629765,0.08333333333333333,3.0
4.0,1.806835767352172,0.10535546540634702,3.0,0.5492843007356982,0.5365853658536586,0.16510327502367442,2.042982410794985,0.9696098043055664,0.9385474860335196,0.4908738521234375,0.024784193973036217,0.2815466027439524,-0.38888888888888884,0.18888888888888888,15.0,0.21951219512195122,6.0,20.0,0.005548949663099486,0.09426243053276977,0.16666666666666666,5.0,1.7069475886580041,0.08999507041316948,4.0,0.4977867766912392,0.8536585365853658,0.1619909381999115,2.105766386081507,0.9510741833664899,0.9776536312849162,0.5645049299419531,0.1601187134329891,-0.1327226116386695,-0.1444444444444445,0.07777777777777772,5.0,0.4146341463414634,5.0,10.0,0.008264462809917354,0.2815322732574377,0.125,2.0,1.206634875138775,0.025596563453244674,1.0,0.39126951177875313,0.17073170731707318,0.1437466099768816,2.117884658394018,1.0671798896298772,0.9664804469273743,0.9572040116407031,-0.2956688419770992,-0.009003591934011013,0.022222222222222143,0.21666666666666656,4.0,0.8536585365853658,5.0,12.0,0.008073817762399078,-0.4700382336562162,0.1,5.0,1.7055066541438726,0.07845042905476547,4.0,0.4745224326169514,0.8536585365853658,0.14981470415254924,2.1378079888356836,0.9861412070169997,0.9776536312849162,0.6135923151542969,0.29597844121548067,0.5779348363465993,0.33333333333333326,0.036111111111111094,6.0,0.14634146341463414,7.0,10.0,0.02551020408163265,0.12175974998103845,0.08333333333333333,3.0
4.0,1.7753966621202784,0.10168623236144386,3.0,0.5313315534588683,0.5365853658536586,0.2039085418269275,2.042982410794985,0.9778784748085718,0.9329608938547486,0.5399612373357813,0.021500428615251144,0.27949018014841087,-0.36111111111111116,0.1777777777777778,15.0,0.21951219512195122,6.0,20.0,0.006370523415977962,0.09677939308211364,0.25,5.0,1.850221630014495,0.1031863384829435,4.0,0.5174279814410395,0.24390243902439024,0.1655485282071085,2.099030213289667,0.9361745522655741,0.9776536312849162,0.5645049299419531,0.16828945808066909,-0.12073797835531974,-0.022222222222222254,0.06666666666666665,5.0,0.4146341463414634,6.0,10.0,0.007575757575757575,0.27386117934020726,0.125,2.0,1.208090404657178,0.024990347514596424,1.0,0.3929918123112023,0.8536585365853658,0.1356896368053512,2.116403935120984,1.0679297646926906,0.9664804469273743,0.9572040116407031,-0.2915044131136133,-0.004234703751698765,0.011111111111111072,0.2055555555555555,4.0,0.8536585365853658,5.0,12.0,0.0036934441366574325,-0.4721127703453885,0.1111111111111111,5.0,1.7237772318468072,0.08164900828210016,4.0,0.47042772866105,0.14634146341463414,0.15116131689197668,2.123494273193402,0.9847769819289685,0.9776536312849162,0.6135923151542969,0.3064769879038465,0.5868202716104431,0.33333333333333326,0.025000000000000022,6.0,0.8536585365853658,7.0,10.0,0.01020408163265306,0.12278707416042225,0.08333333333333333,3.0
4.0,1.7724215953042102,0.07655185239474754,3.0,0.5195095774961066,0.5365853658536586,0.20068619357196513,2.042982410794985,0.9888454462146988,0.9329608938547486,0.5645049299419531,-0.4153342263286822,0.34578713697161967,-0.3388888888888889,0.16666666666666674,15.0,0.21951219512195122,6.0,20.0,0.004820936639118457,0.09297984608214781,0.25,5.0,2.0057897060201246,0.09567853792596155,4.0,0.5330079094224228,0.8536585365853658,0.16772549538925777,2.098267089039007,0.9305973105828831,0.9776536312849162,0.5399612373357813,0.1759459412913087,-0.1108300710804595,0.24444444444444446,0.05833333333333335,5.0,0.43902439024390244,6.0,10.0,0.010330578512396695,0.2612993549320264,0.125,2.0,1.211443371857021,0.025427161926779802,1.0,0.392606074934821,0.14634146341463414,0.13660626485058358,2.1138033663272555,1.063637038319424,0.9664804469273743,0.9572040116407031,-0.29391309698445856,-0.007500167877509734,0.0,0.19999999999999996,5.0,0.8536585365853658,5.0,12.0,0.017543859649122806,-0.4171503341548444,0.1111111111111111,5.0,1.647562261842679,0.07875638307160855,4.0,0.46421071505624445,0.8536585365853658,0.1278320758673475,2.136403162596734,0.9931504159519291,0.9832402234636871,0.6381360077604687,0.29408808643301065,0.5731174733456348,0.3222222222222222,0.036111111111111205,6.0,0.8292682926829268,7.0,10.0,0.010204081632653059,0.2666797850910711,0.08333333333333333,3.0
4.0,1.7482668807926727,0.08431108853836414,3.0,0.5132063863401293,0.5365853658536586,0.19889682303084324,2.042982410794985,0.9924349814223773,0.9385474860335196,0.5890486225481251,-0.42484105955186924,0.3397097087240539,-0.34444444444444444,0.15555555555555545,15.0,0.24390243902439024,6.0,20.0,0.006887052341597796,0.11086880832775856,0.25,5.0,2.1522559128367127,0.10848945438900154,4.0,0.5497509212760378,0.2682926829268293,0.1702701474009501,2.077926533846858,0.9223105098712084,0.9776536312849162,0.5154175447296094,0.19122228028717125,-0.09321801503494398,0.4361111111111111,0.10000000000000009,5.0,0.3902439024390244,6.0,10.0,0.009641873278236915,0.2836770062252083,0.125,2.0,1.214149876634576,0.02535906015150973,1.0,0.39742671355204134,0.8536585365853658,0.13527306071573234,2.125151477301509,1.0627304315264268,0.9664804469273743,0.9572040116407031,-0.30310922865833057,-0.015237484567151682,-0.011111111111111072,0.18888888888888888,3.0,0.14634146341463414,5.0,12.0,0.006463527239150507,-0.43388427512138733,0.1111111111111111,5.0,1.6517422060646414,0.08026704805139719,4.0,0.46467033220690407,0.7317073170731707,0.1274349284393107,2.1379020983505663,0.9939189836395738,0.9832402234636871,0.6381360077604687,0.29172733501647174,0.5710261136183448,0.3111111111111111,0.02499999999999991,6.0,0.8292682926829268,7.0,10.0,0.020408163265306117,0.24747947765251135,0.08333333333333333,3.0
4.0,1.7466762652857244,0.08431108853836414,3.0,0.5111603617705675,0.3902439024390244,0.19727820055114426,2.042982410794985,0.9958394118894929,0.9385474860335196,0.5890486225481251,-0.17911295196227606,0.3328237597897601,-0.3555555555555555,0.14444444444444438,15.0,0.34146341463414637,6.0,20.0,0.0048209366391184574,0.11238952587974968,0.25,5.0,2.1719133487277866,0.10848945438900154,4.0,0.553306179189767,0.8536585365853658,0.1697501351723131,2.087966102331971,0.930021593798157,0.9776536312849162,0.5154175447296094,0.18968001356732445,-0.09502994583826863,0.4277777777777778,0.08611111111111103,5.0,0.2682926829268293,6.0,10.0,0.007575757575757574,0.30496592691503444,0.125,2.0,1.226548975285777,0.026379034910142027,1.0,0.40104681843853157,0.8536585365853658,0.13498980012095346,2.1149669065108805,1.061008411052271,0.9664804469273743,0.9572040116407031,-0.3072553873326278,-0.018972222133305516,-0.022222222222222254,0.1777777777777778,3.0,0.8536585365853658,5.0,12.0,0.02308402585410895,-0.4553886868704624,0.1111111111111111,5.0,1.6790508616831947,0.08207663406878811,4.0,0.4650978107209567,0.8536585365853658,0.12748468704962687,2.1314759131443646,0.9953616408109196,0.9832402234636871,0.6381360077604687,0.2821893207578625,0.5613483733817426,0.30000000000000004,0.016666666666666607,6.0,0.14634146341463414,7.0,10.0,0.025510204081632654,0.2472874632394768,0.08333333333333333,3.0
4.0,1.7617075947229157,0.08372873962799612,3.0,0.5127292244269019,0.5121951219512195,0.19660742367676895,2.0438708656961975,0.9980100181619991,0.9385474860335196,0.5645049299419531,-0.19390112056138298,0.3194919554408402,-0.2916666666666667,0.1499999999999999,14.0,0.43902439024390244,6.0,20.0,0.005853994490358127,0.09703771814269001,0.25,5.0,2.138576056120205,0.10816272196292682,4.0,0.5514529887649934,0.17073170731707318,0.16977695322084344,2.087966102331971,0.9355347732073466,0.9776536312849162,0.5154175447296094,0.18763406576959518,-0.09697660995383006,0.41666666666666674,0.07777777777777772,5.0,0.2682926829268293,6.0,10.0,0.014462809917355372,0.30752053208217567,0.125,2.0,1.211473610875295,0.027617491393735892,1.0,0.3999308718743726,0.8536585365853658,0.13490844880346933,2.117100888459823,1.047868303107981,0.9664804469273743,0.9572040116407031,-0.3070102154091052,-0.018654905903266572,-0.033333333333333326,0.17222222222222228,3.0,0.8536585365853658,5.0,12.0,0.017543859649122806,-0.4531276924304939,0.1111111111111111,5.0,1.6790067812838223,0.08121379274469553,4.0,0.46563633494773066,0.8536585365853658,0.12745006825492342,2.13220575063969,0.9953282204019198,0.9832402234636871,0.6381360077604687,0.2812785559288429,0.5603675085488176,0.288888888888889,0.005555555555555536,6.0,0.8292682926829268,7.0,10.0,0.020408163265306117,0.2465329182678469,0.08333333333333333,3.0
